"activity","time","p","p_peak","p_smooth"
"Bowling",1145,0.00119310017278773,0.967875654764045,0.968705556729679
"Bowling",1150,0.00117240681645452,0.951088635310788,0.964234200354816
"Bowling",1155,0.00120032706822755,0.973738310989615,0.96267982255125
"Bowling",1160,0.00118735192893983,0.963212521353348,0.96990078133799
"Bowling",1165,0.00119911064085721,0.972751511671008,0.978654677674785
"Bowling",1170,0.0012326998482864,1,0.976731760098998
"Bowling",1175,0.00118024078832801,0.957443768625986,0.979506247451626
"Bowling",1180,0.00120937097127318,0.981074973728891,0.960409456645687
"Bowling",1185,0.00116207801489868,0.942709627582185,0.951098486257317
"Bowling",1190,0.00114580789297258,0.929510857460874,0.937158382282992
"Bowling",1195,0.00115781907911045,0.939254661805918,0.939213616234931
"Bowling",1200,0.00116967847464093,0.948875329438001,0.921495769774805
"Bowling",1205,0.0010802855330425,0.876357318080495,0.915203831770558
"Bowling",1210,0.00113455086604066,0.920378847793177,0.908458835174556
"Bowling",1215,0.00114473480579918,0.928640339649994,0.924317471196696
"Bowling",1220,0.00113893234769806,0.923933226146915,0.921589959677746
"Bowling",1225,0.00112446425693383,0.912196313236329,0.931822239988478
"Bowling",1230,0.00118257479695916,0.95933718058219,0.920210579199458
"Bowling",1235,0.00109599127021913,0.889098243779856,0.916427338549571
"Bowling",1240,0.00111047345640839,0.900846591286667,0.89451536529209
"Bowling",1245,0.00110154213862871,0.893601260809745,0.886323495910447
"Bowling",1250,0.00106569692178733,0.86452263563493,0.874711392368661
"Bowling",1255,0.00106753074158565,0.866010280661307,0.867916732219211
"Bowling",1260,0.00107641480902255,0.873217280361395,0.825119082299825
"Bowling",1265,0.000907426952099411,0.736129685876773,0.785038788514359
"Bowling",1270,0.000919309825379798,0.745769399304908,0.741133357836134
"Bowling",1275,0.00091404815581456,0.741500988326719,0.733582261239939
"Bowling",1280,0.000879502245213835,0.713476396088188,0.720709652007359
"Bowling",1285,0.000871705635035646,0.707151571607171,0.704120967237974
"Bowling",1290,0.000852701548219083,0.691734934018563,0.642336553861697
"Bowling",1295,0.000651017334227634,0.528123155959358,0.57857707541801
"Bowling",1300,0.000635916736822588,0.51587313627611,0.516087188101862
"Bowling",1305,0.000621607724376935,0.504265272070119,0.489759710477031
"Bowling",1310,0.000553655701205956,0.449140723084865,0.472700780933664
"Bowling",1315,0.000572831117242475,0.464696347646007,0.460945918964948
"Bowling",1320,0.000578137074680545,0.469000686163973,0.439581119456935
"Bowling",1325,0.000474646545869364,0.385046324560825,0.402910811904872
"Bowling",1330,0.000437220669574344,0.354685424989818,0.368056549065473
"Bowling",1335,0.000449242541137762,0.364437897645776,0.350324491995069
"Bowling",1340,0.000409071633687886,0.331850153349613,0.341261904509064
"Bowling",1345,0.000403706318917103,0.327497662531803,0.329242733684035
"Bowling",1350,0.000404794450980136,0.328380385170688,0.315549931772346
"Bowling",1355,0.00035843428917042,0.290771747614545,0.300325613656373
"Bowling",1360,0.000347405275021633,0.281824708183885,0.279320825608665
"Bowling",1365,0.000327116653861045,0.265366021027566,0.273593052723947
"Bowling",1370,0.000337252414872387,0.27358842896039,0.270449727092757
"Bowling",1375,0.000335780943935587,0.272394731290316,0.271385444098568
"Bowling",1380,0.00033057702849435,0.268173172044998,0.248573225547803
"Bowling",1385,0.000252890559832574,0.205151773308095,0.226158906220396
"Bowling",1390,0.000252890559832574,0.205151773308095,0.201978872769682
"Bowling",1395,0.000241156857795585,0.195633071692856,0.198805972231269
"Bowling",1400,0.000241156857795585,0.195633071692856,0.192168689678817
"Bowling",1405,0.000228345228246249,0.185239925650739,0.190249464991885
"Bowling",1410,0.000234059373854359,0.18987539763206,0.169547464169491
"Bowling",1415,0.000164598797976614,0.133527069225673,0.152309845361135
"Bowling",1420,0.000164598797976614,0.133527069225673,0.132100038545647
"Bowling",1425,0.000159321496468309,0.129245977185594,0.119838318030789
"Bowling",1430,0.000119253734921429,0.0967419076811008,0.107576597515932
"Bowling",1435,0.000119253734921429,0.0967419076811008,0.0967419076811008
"Bowling",1440,0.000122911833364089,0.0997094576874911,0.0997094576874911
"Softball",1440,0,0,0
"Softball",1445,0,0,0
"Softball",1450,0,0,0
"Softball",1455,0,0,0
"Softball",1460,0,0,0
"Softball",1465,0,0,0
"Softball",1470,0,0,0
"Softball",1475,0,0,0
"Softball",1480,0,0,0
"Softball",1485,0,0,0
"Softball",1490,0,0,0
"Softball",1495,0,0,0
"Softball",1500,0,0,0
"Softball",1505,0,0,0
"Softball",1510,0,0,0
"Softball",1515,0,0,0
"Softball",1520,0,0,0
"Softball",1525,0,0,0
"Softball",1530,0,0,0
"Softball",1535,0,0,0
"Softball",1540,0,0,0
"Softball",1545,0,0,0
"Softball",1550,0,0,0
"Softball",1555,0,0,0
"Softball",1560,0,0,0
"Softball",1565,0,0,0
"Softball",1570,0,0,0
"Softball",1575,0,0,0
"Softball",1580,0,0,0
"Softball",1585,0,0,0
"Softball",1590,0,0,0
"Softball",1595,0,0,0
"Softball",1600,0,0,0
"Softball",1605,0,0,0
"Softball",1610,0,0,0
"Softball",1615,0,0,0
"Softball",180,0,0,0
"Softball",185,0,0,0
"Softball",190,0,0,0
"Softball",195,0,0,0
"Softball",200,0,0,0
"Softball",205,0,0,0
"Softball",210,0,0,0
"Softball",215,0,0,0
"Softball",220,0,0,0
"Softball",225,0,0,0
"Softball",230,0,0,0
"Softball",235,0,0,0
"Softball",240,0,0,0
"Softball",245,0,0,0
"Softball",250,0,0,0
"Softball",255,0,0,0
"Softball",260,0,0,0
"Softball",265,0,0,0
"Softball",270,0,0,0
"Softball",275,0,0,0
"Softball",280,0,0,0
"Softball",285,0,0,0
"Softball",290,0,0,0
"Softball",295,0,0,0
"Softball",300,0,0,0
"Softball",305,0,0,0
"Softball",310,0,0,0.0122798535034697
"Softball",315,2.19377218310537e-05,0.036839560510409,0.0245597070069393
"Softball",320,2.19377218310537e-05,0.036839560510409,0.036839560510409
"Softball",325,2.19377218310537e-05,0.036839560510409,0.036839560510409
"Softball",330,2.19377218310537e-05,0.036839560510409,0.036839560510409
"Softball",335,2.19377218310537e-05,0.036839560510409,0.036839560510409
"Softball",340,2.19377218310537e-05,0.036839560510409,0.036839560510409
"Softball",345,2.19377218310537e-05,0.036839560510409,0.036839560510409
"Softball",350,2.19377218310537e-05,0.036839560510409,0.036839560510409
"Softball",355,2.19377218310537e-05,0.036839560510409,0.036839560510409
"Softball",360,2.19377218310537e-05,0.036839560510409,0.036839560510409
"Softball",365,2.19377218310537e-05,0.036839560510409,0.036839560510409
"Softball",370,2.19377218310537e-05,0.036839560510409,0.0426847707780605
"Softball",375,3.23800774226352e-05,0.0543751913133637,0.0485299810457121
"Softball",380,3.23800774226352e-05,0.0543751913133637,0.0543751913133637
"Softball",385,3.23800774226352e-05,0.0543751913133637,0.0543751913133637
"Softball",390,3.23800774226352e-05,0.0543751913133637,0.0543751913133637
"Softball",395,3.23800774226352e-05,0.0543751913133637,0.0543751913133637
"Softball",400,3.23800774226352e-05,0.0543751913133637,0.0607607151351679
"Softball",405,4.37876927747831e-05,0.0735317627787763,0.0671462389569721
"Softball",410,4.37876927747831e-05,0.0735317627787763,0.0735317627787763
"Softball",415,4.37876927747831e-05,0.0735317627787763,0.0762382871896078
"Softball",420,4.86228465196548e-05,0.0816513360112707,0.0789448116004393
"Softball",425,4.86228465196548e-05,0.0816513360112707,0.0816513360112707
"Softball",430,4.86228465196548e-05,0.0816513360112707,0.0816513360112707
"Softball",435,4.86228465196548e-05,0.0816513360112707,0.0758061257436192
"Softball",440,3.81804909280733e-05,0.0641157052083161,0.0699609154759676
"Softball",445,3.81804909280733e-05,0.0641157052083161,0.0641157052083161
"Softball",450,3.81804909280733e-05,0.0641157052083161,0.0641157052083161
"Softball",455,3.81804909280733e-05,0.0641157052083161,0.0641157052083161
"Softball",460,3.81804909280733e-05,0.0641157052083161,0.0705012290301203
"Softball",465,4.95881062802212e-05,0.0832722766737287,0.072276766171469
"Softball",470,4.13524538425011e-05,0.0694423166323622,0.0752650685215383
"Softball",475,4.35190355356602e-05,0.0730806122585241,0.0718678470498035
"Softball",480,4.35190355356602e-05,0.0730806122585241,0.0608007587550544
"Softball",485,2.15813137046065e-05,0.0362410517481151,0.0485209052515848
"Softball",490,2.15813137046065e-05,0.0362410517481151,0.0445156581310908
"Softball",495,3.63637386773387e-05,0.0610648708970422,0.054149035707361
"Softball",500,3.87911572505424e-05,0.0651411844769256,0.0637824132836311
"Softball",505,3.87911572505424e-05,0.0651411844769256,0.0651411844769256
"Softball",510,3.87911572505424e-05,0.0651411844769256,0.0624346600660941
"Softball",515,3.39560035056707e-05,0.0570216112444312,0.0597281356552627
"Softball",520,3.39560035056707e-05,0.0570216112444312,0.0595774711854637
"Softball",525,3.85219980763439e-05,0.0646891910675289,0.0632147804937922
"Softball",530,4.04539865473304e-05,0.0679335391694166,0.0714262816920019
"Softball",535,4.86256922809308e-05,0.0816561148390601,0.0802285789221169
"Softball",540,5.42471325866178e-05,0.0910960827578741,0.0879494267849361
"Softball",545,5.42471325866178e-05,0.0910960827578741,0.0910960827578741
"Softball",550,5.42471325866178e-05,0.0910960827578741,0.0990923628228347
"Softball",555,6.8532332951487e-05,0.115084922952756,0.107088642887795
"Softball",560,6.8532332951487e-05,0.115084922952756,0.116378384973177
"Softball",565,7.08430779449045e-05,0.118965309014021,0.125392266535128
"Softball",570,8.46354587964544e-05,0.142126567638608,0.15120750113024
"Softball",575,0.00011465075247424,0.192530626738092,0.177966098631196
"Softball",580,0.000118646797134163,0.199241101516888,0.199973986260099
"Softball",585,0.00012395212627588,0.208150230525318,0.202210811186365
"Softball",590,0.000118646797134163,0.199241101516888,0.20085203999307
"Softball",595,0.000116219378560959,0.195164787937004,0.196523559130299
"Softball",600,0.000116219378560959,0.195164787937004,0.188964710042062
"Softball",605,0.000105143058786324,0.176564554252178,0.18276463214712
"Softball",610,0.000105143058786324,0.176564554252178,0.180460110353267
"Softball",615,0.000112102394750617,0.188251222555445,0.184355666454356
"Softball",620,0.000112102394750617,0.188251222555445,0.187169773188149
"Softball",625,0.000110170406279631,0.185006874453557,0.182650879934564
"Softball",630,0.000104029478965967,0.174694542794692,0.17813198668098
"Softball",635,0.000104029478965967,0.174694542794692,0.174694542794692
"Softball",640,0.000104029478965967,0.174694542794692,0.17189711603151
"Softball",645,9.90319299189773e-05,0.166302262505145,0.170181138635623
"Softball",650,0.000100963918389964,0.169546610607033,0.167252396031017
"Softball",655,9.87973366968048e-05,0.165908314980871,0.167121080189592
"Softball",660,9.87973366968048e-05,0.165908314980871,0.162885525890223
"Softball",665,9.33971821912275e-05,0.156839947708926,0.164534538788984
"Softball",670,0.000101743266488118,0.170855353677154,0.160888022046498
"Softball",675,9.2282904751316e-05,0.154968764753415,0.162893872261052
"Softball",680,9.69805949761766e-05,0.162857498352586,0.160227920486196
"Softball",685,9.69805949761766e-05,0.162857498352586,0.167704747520941
"Softball",690,0.000105640112279957,0.177399245857651,0.171057469750745
"Softball",695,0.000102970168681875,0.172915665041996,0.160039761202904
"Softball",700,7.7297670805309e-05,0.129804372709064,0.140847787902229
"Softball",705,7.13540215264917e-05,0.119823325955627,0.124711484719137
"Softball",710,7.41429737554711e-05,0.124506755492722,0.124118733734554
"Softball",715,7.62387325849797e-05,0.128026119755314,0.125425955085229
"Softball",720,7.36893472984663e-05,0.123744990007652,0.120048770312515
"Softball",725,6.45367366985986e-05,0.108375201174577,0.110868886252545
"Softball",730,5.98390464737381e-05,0.100486467575406,0.11215401762035
"Softball",735,7.59852097413936e-05,0.127600384111067,0.120084297402283
"Softball",740,7.87040288286969e-05,0.132166040520375,0.130644155050606
"Softball",745,7.87040288286969e-05,0.132166040520375,0.137470937233874
"Softball",750,8.81811246597121e-05,0.148080730660872,0.137498798747891
"Softball",755,7.8753802887005e-05,0.132249625062426,0.137526660261908
"Softball",760,7.8753802887005e-05,0.132249625062426,0.13445162137699
"Softball",765,8.26876269027615e-05,0.138855614006119,0.136653617691555
"Softball",770,8.26876269027615e-05,0.138855614006119,0.134804454969346
"Softball",775,7.5450309290058e-05,0.126702136895801,0.130753295932574
"Softball",780,7.5450309290058e-05,0.126702136895801,0.124770850934109
"Softball",785,7.20001041070848e-05,0.120908279010724,0.124737272902689
"Softball",790,7.53903227834832e-05,0.126601402801541,0.125688596591962
"Softball",795,7.71498307428718e-05,0.129556107963619,0.129979772733372
"Softball",800,7.96662076556093e-05,0.133781807434955,0.13237324094451
"Softball",805,7.96662076556093e-05,0.133781807434955,0.133781807434955
"Softball",810,7.96662076556093e-05,0.133781807434955,0.140905678078809
"Softball",815,9.2392865388222e-05,0.155153419366517,0.159086373515854
"Softball",820,0.00011214566997821,0.18832389374609,0.177267068952899
"Softball",825,0.00011214566997821,0.18832389374609,0.194512939911839
"Softball",830,0.000123202281781061,0.206891032243336,0.200701986077587
"Softball",835,0.000123202281781061,0.206891032243336,0.206891032243336
"Softball",840,0.000123202281781061,0.206891032243336,0.19903162637269
"Softball",845,0.000109161604528774,0.183312814631398,0.185412454437458
"Softball",850,9.88718933607109e-05,0.166033516437639,0.177588966155921
"Softball",855,0.000109225770610112,0.183420567398726,0.183991222997303
"Softball",860,0.000120599113098198,0.202519585155544,0.194631360433502
"Softball",865,0.000117880294010895,0.197953928746236,0.216914028449923
"Softball",870,0.000149033327960845,0.250268571447989,0.229914394007409
"Softball",875,0.000143824015840038,0.241520681828001,0.244436645034663
"Softball",880,0.000143824015840038,0.241520681828001,0.245359688712512
"Softball",885,0.000150682327717791,0.253037702481534,0.264936123105032
"Softball",890,0.000178796938931152,0.300249985005562,0.281542847828076
"Softball",895,0.000173491609789435,0.291340855997132,0.299072164330359
"Softball",900,0.00018199811411597,0.305625651988384,0.306709243944519
"Softball",905,0.000192440434607196,0.323161223848042,0.321988275327515
"Softball",910,0.000200787305152038,0.337177950146119,0.339240953746043
"Softball",915,0.000212819691904283,0.357383687243967,0.347627788166157
"Softball",920,0.000207423352807287,0.348321727108386,0.356058024991689
"Softball",925,0.000215847760913677,0.362468660622713,0.3747583954787
"Softball",930,0.000246227543697123,0.413484798705002,0.398884775435956
"Softball",935,0.000250524666039,0.420700866980154,0.419123375386556
"Softball",940,0.000252003630024069,0.423184460474513,0.422356595976393
"Softball",945,0.000252003630024069,0.423184460474513,0.435611672220024
"Softball",950,0.000274204604517095,0.460466095711047,0.448038883965535
"Softball",955,0.000274204604517095,0.460466095711047,0.484869150591619
"Softball",960,0.000317800192171839,0.533675260352763,0.502249029135871
"Softball",965,0.000305253422880732,0.512605731343803,0.519628907680123
"Softball",970,0.000305253422880732,0.512605731343803,0.52053415490308
"Softball",975,0.000319417398904798,0.536391002021634,0.531140174485499
"Softball",980,0.000324200872642089,0.544423790091061,0.540274105860076
"Softball",985,0.000321571015404355,0.540007525467534,0.544729671909143
"Softball",990,0.000327377181857966,0.549757700168835,0.538047424092805
"Softball",995,0.000312263165587231,0.524377046642046,0.516241705586459
"Softball",1000,0.000282615519169541,0.474590369948496,0.5009377922731
"Softball",1005,0.00030003703540588,0.503845960228759,0.488573474498875
"Softball",1010,0.000290174549962861,0.487284093319369,0.492804715622499
"Softball",1015,0.000290174549962861,0.487284093319369,0.48557560417815
"Softball",1020,0.000287122367009631,0.48215862589571,0.457426623211428
"Softball",1025,0.000239886937484335,0.402837150419206,0.434828136028275
"Softball",1030,0.000249802787751971,0.419488631769911,0.411497289679641
"Softball",1035,0.000245442259251441,0.412166086849806,0.42335340276946
"Softball",1040,0.000261067655225674,0.438405489688664,0.440084135838706
"Softball",1045,0.000279691920224034,0.469680830977647,0.46159895345705
"Softball",1050,0.000283878066651238,0.476710539704837,0.461135625742869
"Softball",1055,0.000260239929185828,0.437015506546123,0.445116255745585
"Softball",1060,0.000251073624182485,0.421622720985795,0.4424801057016
"Softball",1065,0.000279168635357653,0.46880208957288,0.451025821778283
"Softball",1070,0.000275506686406058,0.462652654776175,0.486388982378688
"Softball",1075,0.000314249229665022,0.527712202787009,0.536576918021288
"Softball",1080,0.000368828415996819,0.619365896500681,0.59142618928856
"Softball",1085,0.000373493853383044,0.62720046857799,0.636871374368955
"Softball",1090,0.000395436177748138,0.664047758028194,0.651765328211459
"Softball",1095,0.000395436177748138,0.664047758028194,0.673045699357909
"Softball",1100,0.000411510826675151,0.691041582017338,0.690705335559901
"Softball",1105,0.000426984777780495,0.717026666634169,0.721116405532291
"Softball",1110,0.000449764968677973,0.755280967945365,0.766124362007948
"Softball",1115,0.000491916674274892,0.826065451444308,0.811508595789881
"Softball",1120,0.000508062837542547,0.853179367979969,0.860941420645622
"Softball",1125,0.00053807575843634,0.903579442512589,0.889847251226458
"Softball",1130,0.000543556384015629,0.912782943186817,0.918605723565253
"Softball",1135,0.000559439294621312,0.939454784996353,0.942314281015859
"Softball",1140,0.000580430639805242,0.974705114864409,0.945408922967716
"Softball",1145,0.000549084902274202,0.922066869042385,0.964490129533818
"Softball",1150,0.000593527502736316,0.996698404694661,0.94181953112134
"Softball",1155,0.000539930052271689,0.906693319626973,0.941659325696563
"Softball",1160,0.000548798698367649,0.921586252768055,0.91024660772166
"Softball",1165,0.000537409286937077,0.902460250769953,0.941348834512669
"Softball",1170,0.000595493581549519,1,0.941498823099331
"Softball",1175,0.000549066650089638,0.922036218528041,0.948024145685361
"Softball",1180,0.000549066650089638,0.922036218528041,0.914788307610366
"Softball",1185,0.000536118396796283,0.900292485775015,0.89309928897261
"Softball",1190,0.000510319635922964,0.856969162614774,0.869371341633322
"Softball",1195,0.000506677129057964,0.850852376510176,0.875489628336019
"Softball",1200,0.000547048598180891,0.918647345883106,0.853177488179995
"Softball",1205,0.000470459427162328,0.790032742146704,0.848278653311848
"Softball",1210,0.000497925454894808,0.836155871905736,0.797663945605365
"Softball",1215,0.000456626397467243,0.766803222763656,0.79241923638344
"Softball",1220,0.000461089855126078,0.774298614480928,0.771180164349099
"Softball",1225,0.000459982261671254,0.772438655802714,0.767459028831203
"Softball",1230,0.000449978660516294,0.755639816209967,0.712892852885853
"Softball",1235,0.000363608432490605,0.610600086644878,0.652217303446673
"Softball",1240,0.000351586560927188,0.590412007485174,0.592996381246041
"Softball",1245,0.000344181623324535,0.577977049608073,0.561016690646224
"Softball",1250,0.000306477331014213,0.514661014845426,0.529970268912671
"Softball",1255,0.000296122726309956,0.497272742284513,0.499692643125914
"Softball",1260,0.00029009122786282,0.487144172247804,0.437704816965969
"Softball",1265,0.000195737273176849,0.32869753636559,0.381513081659661
"Softball",1270,0.000195737273176849,0.32869753636559,0.308332123841442
"Softball",1275,0.000159354855845634,0.267601298793147,0.287966711317295
"Softball",1280,0.000159354855845634,0.267601298793147,0.266622712846708
"Softball",1285,0.000157606630895338,0.264665540953831,0.258030617728118
"Softball",1290,0.000144005243360084,0.241825013437377,0.244051570441337
"Softball",1295,0.000134381557039267,0.225664156932803,0.231051109100994
"Softball",1300,0.000134381557039267,0.225664156932803,0.225664156932803
"Softball",1305,0.000134381557039267,0.225664156932803,0.225664156932803
"Softball",1310,0.000134381557039267,0.225664156932803,0.225664156932803
"Softball",1315,0.000134381557039267,0.225664156932803,0.22149770873701
"Softball",1320,0.000126938277563907,0.213164812345424,0.198638615064447
"Softball",1325,9.35442263531167e-05,0.157086875915115,0.175779521391884
"Softball",1330,9.35442263531167e-05,0.157086875915115,0.157086875915115
"Softball",1335,9.35442263531167e-05,0.157086875915115,0.144040066969291
"Softball",1340,7.0236353392294e-05,0.117946449077644,0.127403900069488
"Softball",1345,6.38240345218578e-05,0.107178375215704,0.110767733169684
"Softball",1350,6.38240345218578e-05,0.107178375215704,0.0949207988400721
"Softball",1355,4.19261103507323e-05,0.0704056460888083,0.0826632224644402
"Softball",1360,4.19261103507323e-05,0.0704056460888083,0.0656724880569657
"Softball",1365,3.34704146654669e-05,0.0562061719932805,0.0609393300251231
"Softball",1370,3.34704146654669e-05,0.0562061719932805,0.0562061719932805
"Softball",1375,3.34704146654669e-05,0.0562061719932805,0.0562061719932805
"Softball",1380,3.34704146654669e-05,0.0562061719932805,0.0444240229170831
"Softball",1385,1.24218322102613e-05,0.0208597247646881,0.0326418738408856
"Softball",1390,1.24218322102613e-05,0.0208597247646881,0.0208597247646881
"Softball",1395,1.24218322102613e-05,0.0208597247646881,0.0182304509474704
"Softball",1400,7.7246851633933e-06,0.012971903313035,0.011277209359241
"Softball",1405,0,0,0.00432396777101167
"Softball",1410,0,0,0
"Softball",1415,0,0,0
"Softball",1420,0,0,0
"Softball",1425,0,0,0
"Softball",1430,0,0,0
"Softball",1435,0,0,0
"Softball",1440,0,0,0
"Dancing",1440,0.000627239652405422,0.841405765944584,0.841405765944584
"Dancing",1445,0.000558242858219371,0.748850551622274,0.785933820497676
"Dancing",1450,0.000572179046980085,0.76754514392617,0.762535116765137
"Dancing",1455,0.00057491081634334,0.771209654746968,0.762402642839575
"Dancing",1460,0.000557946593673587,0.748453129845586,0.753115021557134
"Dancing",1465,0.000551408220653509,0.739682280078847,0.742144183327625
"Dancing",1470,0.000550375645432259,0.738297140058442,0.714919461862886
"Dancing",1475,0.0004970612556374,0.666778965451369,0.693508619276713
"Dancing",1480,0.000503525035138199,0.675449752320326,0.677867978646677
"Dancing",1485,0.000515396933415108,0.691375218168334,0.681595810685511
"Dancing",1490,0.000505398175231619,0.677962461567871,0.682433380434692
"Dancing",1495,0.000505398175231619,0.677962461567871,0.678801478791466
"Dancing",1500,0.000507274552455273,0.680479513238655,0.629239239188464
"Dancing",1505,0.000394557235464151,0.529275742758865,0.572771320852211
"Dancing",1510,0.00037911338291316,0.508558706559114,0.514418928946204
"Dancing",1515,0.000376775325456062,0.505422337520634,0.505540346511459
"Dancing",1520,0.000374701183180137,0.502639995454631,0.502501954893259
"Dancing",1525,0.000372318327140043,0.499443531704512,0.513088655621964
"Dancing",1530,0.000400451411670204,0.537182439706749,0.515868180782692
"Dancing",1535,0.000380917310283961,0.510978570936815,0.517368601173208
"Dancing",1540,0.000375673865700512,0.503944792876059,0.511037133028486
"Dancing",1545,0.000386291723066741,0.518188035272585,0.504096987296615
"Dancing",1550,0.000365396375774028,0.4901581337412,0.495560367140998
"Dancing",1555,0.000356582577492681,0.478334932409209,0.48272339271195
"Dancing",1560,0.000357583127150094,0.47967711198544,0.428800187129492
"Dancing",1565,0.000244802576343061,0.328388516993828,0.379786159881511
"Dancing",1570,0.000246967659251064,0.331292850665266,0.330324739441453
"Dancing",1575,0.000246967659251064,0.331292850665266,0.317878836500288
"Dancing",1580,0.000216968572284658,0.291050808170331,0.29855674422327
"Dancing",1585,0.000203755752698548,0.273326573834213,0.279234651946253
"Dancing",1590,0.000203755752698548,0.273326573834213,0.259051099725658
"Dancing",1595,0.000171830097633465,0.230500151508548,0.244775625617103
"Dancing",1600,0.000171830097633465,0.230500151508548,0.229532040284735
"Dancing",1605,0.000169665014725462,0.227595817837109,0.227750531231977
"Dancing",1610,0.000167845932688669,0.225155624350275,0.22596902217922
"Dancing",1615,0.000167845932688669,0.225155624350275,0.225155624350275
"Dancing",180,0.000167845932688669,0.225155624350275,0.17695266092289
"Dancing",185,6.00448767100635e-05,0.0805467340681193,0.128749697495505
"Dancing",190,6.00448767100635e-05,0.0805467340681193,0.0805467340681193
"Dancing",195,6.00448767100635e-05,0.0805467340681193,0.0786978497703163
"Dancing",200,5.59100338391335e-05,0.0750000811747104,0.0768489654725133
"Dancing",205,5.59100338391335e-05,0.0750000811747104,0.0750000811747104
"Dancing",210,5.59100338391335e-05,0.0750000811747104,0.0696122788868535
"Dancing",215,4.38607585511136e-05,0.0588366743111396,0.0642244765989965
"Dancing",220,4.38607585511136e-05,0.0588366743111396,0.0588366743111396
"Dancing",225,4.38607585511136e-05,0.0588366743111396,0.0588366743111396
"Dancing",230,4.38607585511136e-05,0.0588366743111396,0.0588366743111396
"Dancing",235,4.38607585511136e-05,0.0588366743111396,0.0675684477619827
"Dancing",240,6.33884873801685e-05,0.0850319946636687,0.0647812280721163
"Dancing",245,3.7627423410535e-05,0.0504750152415407,0.0567361723460669
"Dancing",250,2.58688045090902e-05,0.0347015071329913,0.0399593431691744
"Dancing",255,2.58688045090902e-05,0.0347015071329913,0.0363308249826749
"Dancing",260,2.95126092097136e-05,0.0395894606820421,0.0379601428323585
"Dancing",265,2.95126092097136e-05,0.0395894606820421,0.0395894606820421
"Dancing",270,2.95126092097136e-05,0.0395894606820421,0.0386323465754373
"Dancing",275,2.73721202429003e-05,0.0367181183622276,0.0376752324688325
"Dancing",280,2.73721202429003e-05,0.0367181183622276,0.0367181183622276
"Dancing",285,2.73721202429003e-05,0.0367181183622276,0.0367181183622276
"Dancing",290,2.73721202429003e-05,0.0367181183622276,0.0367181183622276
"Dancing",295,2.73721202429003e-05,0.0367181183622276,0.0367181183622276
"Dancing",300,2.73721202429003e-05,0.0367181183622276,0.0315605684856699
"Dancing",305,1.58377812018409e-05,0.0212454687325544,0.0264030186091121
"Dancing",310,1.58377812018409e-05,0.0212454687325544,0.0212454687325544
"Dancing",315,1.58377812018409e-05,0.0212454687325544,0.0212454687325544
"Dancing",320,1.58377812018409e-05,0.0212454687325544,0.0196161508828708
"Dancing",325,1.21939765012175e-05,0.0163575151835036,0.0179868330331872
"Dancing",330,1.21939765012175e-05,0.0163575151835036,0.0163575151835036
"Dancing",335,1.21939765012175e-05,0.0163575151835036,0.0163575151835036
"Dancing",340,1.21939765012175e-05,0.0163575151835036,0.0163575151835036
"Dancing",345,1.21939765012175e-05,0.0163575151835036,0.0163575151835036
"Dancing",350,1.21939765012175e-05,0.0163575151835036,0.0163575151835036
"Dancing",355,1.21939765012175e-05,0.0163575151835036,0.0163575151835036
"Dancing",360,1.21939765012175e-05,0.0163575151835036,0.0117667180474332
"Dancing",365,1.9271226842844e-06,0.00258512377529257,0.0071759209113629
"Dancing",370,1.9271226842844e-06,0.00258512377529257,0.00258512377529257
"Dancing",375,1.9271226842844e-06,0.00258512377529257,0.00258512377529257
"Dancing",380,1.9271226842844e-06,0.00258512377529257,0.00258512377529257
"Dancing",385,1.9271226842844e-06,0.00258512377529257,0.0037380271398585
"Dancing",390,4.50547453870349e-06,0.00604383386899037,0.00489093050442443
"Dancing",395,4.50547453870349e-06,0.00604383386899037,0.00604383386899037
"Dancing",400,4.50547453870349e-06,0.00604383386899037,0.00604383386899037
"Dancing",405,4.50547453870349e-06,0.00604383386899037,0.00604383386899037
"Dancing",410,4.50547453870349e-06,0.00604383386899037,0.00604383386899037
"Dancing",415,4.50547453870349e-06,0.00604383386899037,0.00604383386899037
"Dancing",420,4.50547453870349e-06,0.00604383386899037,0.00604383386899037
"Dancing",425,4.50547453870349e-06,0.00604383386899037,0.00604383386899037
"Dancing",430,4.50547453870349e-06,0.00604383386899037,0.00604383386899037
"Dancing",435,4.50547453870349e-06,0.00604383386899037,0.00604383386899037
"Dancing",440,4.50547453870349e-06,0.00604383386899037,0.00604383386899037
"Dancing",445,4.50547453870349e-06,0.00604383386899037,0.00604383386899037
"Dancing",450,4.50547453870349e-06,0.00604383386899037,0.00489093050442443
"Dancing",455,1.9271226842844e-06,0.00258512377529257,0.0037380271398585
"Dancing",460,1.9271226842844e-06,0.00258512377529257,0.00258512377529257
"Dancing",465,1.9271226842844e-06,0.00258512377529257,0.00258512377529257
"Dancing",470,1.9271226842844e-06,0.00258512377529257,0.00258512377529257
"Dancing",475,1.9271226842844e-06,0.00258512377529257,0.00258512377529257
"Dancing",480,1.9271226842844e-06,0.00258512377529257,0.00172341585019504
"Dancing",485,0,0,0.000861707925097522
"Dancing",490,0,0,0.00902056833502268
"Dancing",495,2.0173589399903e-05,0.027061705005068,0.0192470719814252
"Dancing",500,2.2870541843594e-05,0.0306795109392076,0.0294735756278277
